,pdb,fn,index,rank,pLin_F9_DD_LRD
1332,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index133/rank3.pdb,133,3,6.011856190103
1333,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index133/rank4.pdb,133,4,6.0347658627301
1334,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index133/rank5.pdb,133,5,6.0280533583347
1335,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index133/rank6.pdb,133,6,6.0294761675669
1336,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index133/rank7.pdb,133,7,6.200889831937101
1337,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index133/rank8.pdb,133,8,6.0411565923974
1338,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index133/rank9.pdb,133,9,6.0253021840427
1339,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index133/rank10.pdb,133,10,6.201313737812799
1340,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank1.pdb,134,1,6.4552808434996996
1341,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank2.pdb,134,2,6.3932482445781
1342,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank3.pdb,134,3,6.4319304827457
1343,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank4.pdb,134,4,6.4315674345352996
1344,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank5.pdb,134,5,6.4578249608996
1345,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank6.pdb,134,6,6.439164821266699
1346,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank7.pdb,134,7,6.440712837241899
1347,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank8.pdb,134,8,6.440066485853899
1348,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank9.pdb,134,9,6.456110464699099
1349,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index134/rank10.pdb,134,10,6.441892208478
1350,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank1.pdb,135,1,6.894243310481399
1351,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank2.pdb,135,2,6.8905974617619
1352,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank3.pdb,135,3,6.888698294784099
1353,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank4.pdb,135,4,6.892307769734499
1354,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank5.pdb,135,5,6.8839710030784005
1355,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank6.pdb,135,6,6.901334251707399
1356,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank7.pdb,135,7,6.8776187449616
1357,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank8.pdb,135,8,6.892436475224799
1358,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank9.pdb,135,9,6.892453968961299
1359,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index135/rank10.pdb,135,10,6.907948827852899
1360,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank1.pdb,136,1,6.4876716812158
1361,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank2.pdb,136,2,6.483278750926599
1362,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank3.pdb,136,3,6.471295438735499
1363,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank4.pdb,136,4,6.48698335953
1364,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank5.pdb,136,5,6.458735023947299
1365,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank6.pdb,136,6,6.479326516099199
1366,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank7.pdb,136,7,6.472339106986699
1367,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank8.pdb,136,8,6.465159332786799
1368,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank9.pdb,136,9,6.4898555523371
1369,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index136/rank10.pdb,136,10,6.480846556765799
1370,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank1.pdb,137,1,5.9757397586346
1371,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank2.pdb,137,2,5.9580141659456
1372,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank3.pdb,137,3,5.958084815702399
1373,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank4.pdb,137,4,5.9560401463133
1374,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank5.pdb,137,5,5.9658563769691995
1375,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank6.pdb,137,6,5.955102100622099
1376,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank7.pdb,137,7,5.9747751386007
1377,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank8.pdb,137,8,5.972831199393299
1378,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank9.pdb,137,9,5.9674155860018
1379,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index137/rank10.pdb,137,10,5.9839107418809
1380,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank1.pdb,138,1,6.6376194673399995
1381,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank2.pdb,138,2,6.6176519331264
1382,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank3.pdb,138,3,6.6069102508026
1383,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank4.pdb,138,4,6.608288287805199
1384,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank5.pdb,138,5,6.6361134216626
1385,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank6.pdb,138,6,6.590084921734899
1386,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank7.pdb,138,7,6.598881271220299
1387,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank8.pdb,138,8,6.625471068554599
1388,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank9.pdb,138,9,6.6058994575732
1389,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index138/rank10.pdb,138,10,6.6127084965875005
1390,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank1.pdb,139,1,6.0954735880043
1391,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank2.pdb,139,2,6.108015115425
1392,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank3.pdb,139,3,6.082517954134299
1393,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank4.pdb,139,4,6.224403181503999
1394,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank5.pdb,139,5,6.083014607548201
1395,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank6.pdb,139,6,6.088374952468199
1396,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank7.pdb,139,7,6.1055066676438
1397,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank8.pdb,139,8,6.1021427211359995
1398,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank9.pdb,139,9,6.0850250009496
1399,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index139/rank10.pdb,139,10,6.105783677477199
1400,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank1.pdb,140,1,5.931754534465
1401,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank2.pdb,140,2,5.939703072198999
1402,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank3.pdb,140,3,5.9278554629928
1403,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank4.pdb,140,4,5.7167515691574
1404,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank5.pdb,140,5,5.9442359010359
1405,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank6.pdb,140,6,5.946532399546699
1406,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank7.pdb,140,7,5.9353787012201
1407,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank8.pdb,140,8,6.4725979262681
1408,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank9.pdb,140,9,5.877126957187399
1409,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index140/rank10.pdb,140,10,5.9467940134249995
1410,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank1.pdb,141,1,6.490751627730499
1411,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank2.pdb,141,2,6.459477902619299
1412,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank3.pdb,141,3,6.4819084082341
1413,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank4.pdb,141,4,6.4708512445264
1414,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank5.pdb,141,5,6.4849925503116
1415,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank6.pdb,141,6,6.486522383069699
1416,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank7.pdb,141,7,6.4405141714754
1417,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank8.pdb,141,8,6.4590036353202
1418,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank9.pdb,141,9,6.454847842347999
1419,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index141/rank10.pdb,141,10,6.4575927232958
1420,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index142/rank1.pdb,142,1,8.066561482778999
1421,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index142/rank2.pdb,142,2,7.933577545309
1422,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index142/rank3.pdb,142,3,7.994302742314999
1423,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index142/rank4.pdb,142,4,7.989736326971
1424,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index142/rank5.pdb,142,5,7.0970384276391
1425,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index142/rank6.pdb,142,6,6.6913943404879
1426,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index142/rank7.pdb,142,7,7.486488104480999
1427,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index142/rank8.pdb,142,8,6.6654424960811
1428,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index142/rank9.pdb,142,9,6.1055493347571
