ind,PDB_chain,LIG,ro_label,lo_label,pVina,conf_id,conf_rank
217,4FKG_A,ATP,1,0,5.89139168,7,5
217,4FKG_A,ATP,1,0,5.85985161,7,6
217,4FKG_A,ATP,1,0,5.7953044899999995,7,7
217,4FKG_A,ATP,1,0,5.756429519999999,7,8
217,4FKG_A,ATP,1,0,5.73222435,7,9
217,4FKG_A,ATP,1,0,5.787236099999999,8,1
217,4FKG_A,ATP,1,0,5.73809227,8,2
217,4FKG_A,ATP,1,0,5.576724469999999,8,3
217,4FKG_A,ATP,1,0,5.47770332,8,4
217,4FKG_A,ATP,1,0,5.30826713,8,5
217,4FKG_A,ATP,1,0,5.166703559999999,8,6
217,4FKG_A,ATP,1,0,5.15790168,8,7
217,4FKG_A,ATP,1,0,5.13516349,8,8
217,4FKG_A,ATP,1,0,5.09408805,8,9
217,4FKG_A,ATP,1,0,6.04689156,9,1
217,4FKG_A,ATP,1,0,6.0065496099999995,9,2
217,4FKG_A,ATP,1,0,5.931733629999999,9,3
217,4FKG_A,ATP,1,0,5.776233749999999,9,4
217,4FKG_A,ATP,1,0,5.72929039,9,5
217,4FKG_A,ATP,1,0,5.50777641,9,6
217,4FKG_A,ATP,1,0,5.50190849,9,7
217,4FKG_A,ATP,1,0,5.42122459,9,8
217,4FKG_A,ATP,1,0,5.344208139999999,9,9
217,4FKG_A,ATP,1,0,5.944202959999999,10,1
217,4FKG_A,ATP,1,0,5.92586571,10,2
217,4FKG_A,ATP,1,0,5.85031624,10,3
217,4FKG_A,ATP,1,0,5.67207817,10,4
217,4FKG_A,ATP,1,0,5.54885185,10,5
217,4FKG_A,ATP,1,0,5.52904762,10,6
217,4FKG_A,ATP,1,0,5.48210426,10,7
217,4FKG_A,ATP,1,0,5.4116892199999995,10,8
217,4FKG_A,ATP,1,0,5.33613975,10,9
217,4FKG_A,ATP,1,0,6.12904244,11,1
217,4FKG_A,ATP,1,0,6.057160419999999,11,2
217,4FKG_A,ATP,1,0,5.917797319999999,11,3
217,4FKG_A,ATP,1,0,5.73735878,11,4
217,4FKG_A,ATP,1,0,5.59946266,11,5
217,4FKG_A,ATP,1,0,5.59726219,11,6
217,4FKG_A,ATP,1,0,5.58552635,11,7
217,4FKG_A,ATP,1,0,5.5818589,11,8
217,4FKG_A,ATP,1,0,5.51291084,11,9
217,4FKG_A,ATP,1,0,5.911195909999999,12,1
217,4FKG_A,ATP,1,0,5.81877617,12,2
217,4FKG_A,ATP,1,0,5.74982811,12,3
217,4FKG_A,ATP,1,0,5.6097315199999995,12,4
217,4FKG_A,ATP,1,0,5.46670097,12,5
217,4FKG_A,ATP,1,0,5.40215385,12,6
217,4FKG_A,ATP,1,0,5.20117759,12,7
217,4FKG_A,ATP,1,0,5.17990638,12,8
217,4FKG_A,ATP,1,0,5.08015174,12,9
217,4FKG_A,ATP,1,0,5.7916370399999995,13,1
217,4FKG_A,ATP,1,0,5.760096969999999,13,2
217,4FKG_A,ATP,1,0,5.71462059,13,3
217,4FKG_A,ATP,1,0,5.65667488,13,4
217,4FKG_A,ATP,1,0,5.63687065,13,5
217,4FKG_A,ATP,1,0,5.55031883,13,6
217,4FKG_A,ATP,1,0,5.54811836,13,7
217,4FKG_A,ATP,1,0,5.48357124,13,8
217,4FKG_A,ATP,1,0,5.37868217,13,9
217,4FKG_A,ATP,1,0,6.285275810000001,14,1
217,4FKG_A,ATP,1,0,6.10557076,14,2
217,4FKG_A,ATP,1,0,6.0336887400000005,14,3
217,4FKG_A,ATP,1,0,5.934667589999999,14,4
217,4FKG_A,ATP,1,0,5.8459153,14,5
217,4FKG_A,ATP,1,0,5.769632339999999,14,6
217,4FKG_A,ATP,1,0,5.73809227,14,7
217,4FKG_A,ATP,1,0,5.67207817,14,8
217,4FKG_A,ATP,1,0,5.60313011,14,9
217,4FKG_A,ATP,1,0,6.07476418,15,1
217,4FKG_A,ATP,1,0,6.050559010000001,15,2
217,4FKG_A,ATP,1,0,6.0043491399999995,15,3
217,4FKG_A,ATP,1,0,5.94053551,15,4
217,4FKG_A,ATP,1,0,5.754229049999999,15,5
217,4FKG_A,ATP,1,0,5.67867958,15,6
217,4FKG_A,ATP,1,0,5.61633293,15,7
217,4FKG_A,ATP,1,0,5.527580639999999,15,8
217,4FKG_A,ATP,1,0,5.41022224,15,9
217,4FKG_A,ATP,1,0,6.374028099999999,16,1
217,4FKG_A,ATP,1,0,6.12317452,16,2
217,4FKG_A,ATP,1,0,6.02855431,16,3
217,4FKG_A,ATP,1,0,5.9911463199999995,16,4
217,4FKG_A,ATP,1,0,5.90972893,16,5
217,4FKG_A,ATP,1,0,5.88625725,16,6
217,4FKG_A,ATP,1,0,5.873787919999999,16,7
217,4FKG_A,ATP,1,0,5.86131859,16,8
217,4FKG_A,ATP,1,0,5.85178322,16,9
218,2R3R_A,ATP,1,0,4.52636679,1,1
218,2R3R_A,ATP,1,0,4.460352690000001,1,2
218,2R3R_A,ATP,1,0,4.34592825,1,3
218,2R3R_A,ATP,1,0,4.32612402,1,4
218,2R3R_A,ATP,1,0,4.26671133,1,5
218,2R3R_A,ATP,1,0,4.2293033399999995,1,6
218,2R3R_A,ATP,1,0,4.21610052,1,7
218,2R3R_A,ATP,1,0,4.20216421,1,8
218,2R3R_A,ATP,1,0,4.18456045,1,9
218,2R3R_A,ATP,1,0,5.64420555,2,1
218,2R3R_A,ATP,1,0,5.143231879999999,2,2
218,2R3R_A,ATP,1,0,4.6415247200000005,2,3
218,2R3R_A,ATP,1,0,4.579911559999999,2,4
218,2R3R_A,ATP,1,0,4.52636679,2,5
218,2R3R_A,ATP,1,0,4.50949652,2,6
218,2R3R_A,ATP,1,0,4.49702719,2,7
218,2R3R_A,ATP,1,0,4.4889588,2,8
218,2R3R_A,ATP,1,0,4.48015692,2,9
218,2R3R_A,ATP,1,0,5.29653129,3,1
218,2R3R_A,ATP,1,0,4.958392399999999,3,2
218,2R3R_A,ATP,1,0,4.87184058,3,3
218,2R3R_A,ATP,1,0,4.8505693700000005,3,4
218,2R3R_A,ATP,1,0,4.68480063,3,5
218,2R3R_A,ATP,1,0,4.67526526,3,6
218,2R3R_A,ATP,1,0,4.67159781,3,7
218,2R3R_A,ATP,1,0,4.6554610300000006,3,8
218,2R3R_A,ATP,1,0,4.6429917,3,9
218,2R3R_A,ATP,1,0,5.974276049999999,4,1
218,2R3R_A,ATP,1,0,5.06181449,4,2
218,2R3R_A,ATP,1,0,4.88137595,4,3
218,2R3R_A,ATP,1,0,4.81682883,4,4
218,2R3R_A,ATP,1,0,4.74788077,4,5
218,2R3R_A,ATP,1,0,4.737611909999999,4,6
218,2R3R_A,ATP,1,0,4.70387137,4,7
218,2R3R_A,ATP,1,0,4.6796662,4,8
218,2R3R_A,ATP,1,0,4.64519217,4,9
218,2R3R_A,ATP,1,0,5.34860908,5,1
218,2R3R_A,ATP,1,0,5.28919639,5,2
218,2R3R_A,ATP,1,0,4.89897971,5,3
218,2R3R_A,ATP,1,0,4.82489722,5,4
218,2R3R_A,ATP,1,0,4.770618959999999,5,5
218,2R3R_A,ATP,1,0,4.71193976,5,6
218,2R3R_A,ATP,1,0,4.70827231,5,7
218,2R3R_A,ATP,1,0,4.69947043,5,8
218,2R3R_A,ATP,1,0,4.67453177,5,9
218,2R3R_A,ATP,1,0,5.955938799999999,6,1
218,2R3R_A,ATP,1,0,5.02220603,6,2
218,2R3R_A,ATP,1,0,4.60998465,6,3
218,2R3R_A,ATP,1,0,4.50729605,6,4
218,2R3R_A,ATP,1,0,4.50289511,6,5
218,2R3R_A,ATP,1,0,4.4427489300000005,6,6
218,2R3R_A,ATP,1,0,4.4185437599999995,6,7
218,2R3R_A,ATP,1,0,4.38553671,6,8
218,2R3R_A,ATP,1,0,4.31072073,6,9
218,2R3R_A,ATP,1,0,5.787969589999999,7,1
218,2R3R_A,ATP,1,0,5.40435432,7,2
218,2R3R_A,ATP,1,0,5.05227912,7,3
218,2R3R_A,ATP,1,0,4.87990897,7,4
218,2R3R_A,ATP,1,0,4.8307651400000005,7,5
218,2R3R_A,ATP,1,0,4.8182958099999995,7,6
218,2R3R_A,ATP,1,0,4.794824129999999,7,7
218,2R3R_A,ATP,1,0,4.79189017,7,8
218,2R3R_A,ATP,1,0,4.782354799999999,7,9
218,2R3R_A,ATP,1,0,6.2786744,8,1
218,2R3R_A,ATP,1,0,5.02734046,8,2
218,2R3R_A,ATP,1,0,5.0038687799999995,8,3
218,2R3R_A,ATP,1,0,4.958392399999999,8,4
218,2R3R_A,ATP,1,0,4.93492072,8,5
218,2R3R_A,ATP,1,0,4.91071555,8,6
218,2R3R_A,ATP,1,0,4.9070481,8,7
218,2R3R_A,ATP,1,0,4.86450568,8,8
218,2R3R_A,ATP,1,0,4.84543494,8,9
218,2R3R_A,ATP,1,0,5.04421073,9,1
218,2R3R_A,ATP,1,0,5.01413764,9,2
218,2R3R_A,ATP,1,0,5.00020133,9,3
218,2R3R_A,ATP,1,0,4.841034,9,4
218,2R3R_A,ATP,1,0,4.76621802,9,5
218,2R3R_A,ATP,1,0,4.75888312,9,6
218,2R3R_A,ATP,1,0,4.755215669999999,9,7
218,2R3R_A,ATP,1,0,4.7310105,9,8
218,2R3R_A,ATP,1,0,4.69286902,9,9
218,2R3R_A,ATP,1,0,6.0270873300000005,10,1
218,2R3R_A,ATP,1,0,5.724889449999999,10,2
218,2R3R_A,ATP,1,0,5.361811899999999,10,3
218,2R3R_A,ATP,1,0,5.09335456,10,4
218,2R3R_A,ATP,1,0,4.81682883,10,5
218,2R3R_A,ATP,1,0,4.63712378,10,6
218,2R3R_A,ATP,1,0,4.548371489999999,10,7
218,2R3R_A,ATP,1,0,4.52196585,10,8
218,2R3R_A,ATP,1,0,4.49042578,10,9
218,2R3R_A,ATP,1,0,4.956191929999999,11,1
218,2R3R_A,ATP,1,0,4.69947043,11,2
218,2R3R_A,ATP,1,0,4.52049887,11,3
218,2R3R_A,ATP,1,0,4.37600134,11,4
218,2R3R_A,ATP,1,0,4.29385046,11,5
218,2R3R_A,ATP,1,0,4.28504858,11,6
218,2R3R_A,ATP,1,0,4.2835816,11,7
218,2R3R_A,ATP,1,0,4.25717596,11,8
218,2R3R_A,ATP,1,0,4.23003683,11,9
218,2R3R_A,ATP,1,0,6.0314882700000005,12,1
218,2R3R_A,ATP,1,0,5.29433082,12,2
218,2R3R_A,ATP,1,0,5.28259498,12,3
218,2R3R_A,ATP,1,0,5.22905021,12,4
218,2R3R_A,ATP,1,0,5.2187813499999995,12,5
218,2R3R_A,ATP,1,0,5.17037101,12,6
218,2R3R_A,ATP,1,0,5.10435691,12,7
218,2R3R_A,ATP,1,0,5.08822013,12,8
218,2R3R_A,ATP,1,0,5.06328147,12,9
218,2R3R_A,ATP,1,0,4.91805045,13,1
218,2R3R_A,ATP,1,0,4.8447014500000005,13,2
218,2R3R_A,ATP,1,0,4.79775809,13,3
218,2R3R_A,ATP,1,0,4.69286902,13,4
218,2R3R_A,ATP,1,0,4.64592566,13,5
218,2R3R_A,ATP,1,0,4.64592566,13,6
218,2R3R_A,ATP,1,0,4.63932425,13,7
218,2R3R_A,ATP,1,0,4.62612143,13,8
218,2R3R_A,ATP,1,0,4.6231874699999995,13,9
218,2R3R_A,ATP,1,0,4.8336991,14,1
218,2R3R_A,ATP,1,0,4.79775809,14,2
218,2R3R_A,ATP,1,0,4.788222719999999,14,3
218,2R3R_A,ATP,1,0,4.77355292,14,4
218,2R3R_A,ATP,1,0,4.63418982,14,5
218,2R3R_A,ATP,1,0,4.60411673,14,6
218,2R3R_A,ATP,1,0,4.585779479999999,14,7
218,2R3R_A,ATP,1,0,4.585779479999999,14,8
218,2R3R_A,ATP,1,0,4.51463095,14,9
218,2R3R_A,ATP,1,0,5.35741096,15,1
218,2R3R_A,ATP,1,0,5.28479545,15,2
218,2R3R_A,ATP,1,0,5.0148711299999995,15,3
218,2R3R_A,ATP,1,0,4.98699851,15,4
218,2R3R_A,ATP,1,0,4.932720249999999,15,5
218,2R3R_A,ATP,1,0,4.8234302399999995,15,6
218,2R3R_A,ATP,1,0,4.763284059999999,15,7
218,2R3R_A,ATP,1,0,4.763284059999999,15,8
218,2R3R_A,ATP,1,0,4.74274634,15,9
218,2R3R_A,ATP,1,0,4.90264716,16,1
218,2R3R_A,ATP,1,0,4.88284293,16,2
218,2R3R_A,ATP,1,0,4.77942084,16,3
218,2R3R_A,ATP,1,0,4.77795386,16,4
218,2R3R_A,ATP,1,0,4.775019899999999,16,5
218,2R3R_A,ATP,1,0,4.775019899999999,16,6
218,2R3R_A,ATP,1,0,4.75081473,16,7
218,2R3R_A,ATP,1,0,4.71414023,16,8
218,2R3R_A,ATP,1,0,4.70607184,16,9
219,1GIH_A,ATP,1,0,5.46303352,1,1
219,1GIH_A,ATP,1,0,5.46156654,1,2
219,1GIH_A,ATP,1,0,5.44542976,1,3
219,1GIH_A,ATP,1,0,5.361811899999999,1,4
219,1GIH_A,ATP,1,0,5.28552894,1,5
219,1GIH_A,ATP,1,0,5.26279075,1,6
219,1GIH_A,ATP,1,0,5.24078605,1,7
219,1GIH_A,ATP,1,0,5.1989771199999995,1,8
219,1GIH_A,ATP,1,0,5.13589698,1,9
219,1GIH_A,ATP,1,0,5.93613457,2,1
219,1GIH_A,ATP,1,0,5.64860649,2,2
219,1GIH_A,ATP,1,0,5.5957952099999995,2,3
219,1GIH_A,ATP,1,0,5.590660779999999,2,4
219,1GIH_A,ATP,1,0,5.5818589,2,5
219,1GIH_A,ATP,1,0,5.49530708,2,6
219,1GIH_A,ATP,1,0,5.48797218,2,7
219,1GIH_A,ATP,1,0,5.47550285,2,8
219,1GIH_A,ATP,1,0,5.47550285,2,9
219,1GIH_A,ATP,1,0,6.05642693,3,1
219,1GIH_A,ATP,1,0,5.915596849999999,3,2
219,1GIH_A,ATP,1,0,5.89139168,3,3
219,1GIH_A,ATP,1,0,5.6918824,3,4
219,1GIH_A,ATP,1,0,5.6698777,3,5
219,1GIH_A,ATP,1,0,5.64127159,3,6
219,1GIH_A,ATP,1,0,5.6141324599999995,3,7
219,1GIH_A,ATP,1,0,5.6009296399999995,3,8
219,1GIH_A,ATP,1,0,5.56352165,3,9
219,1GIH_A,ATP,1,0,5.873787919999999,4,1
219,1GIH_A,ATP,1,0,5.83051201,4,2
219,1GIH_A,ATP,1,0,5.7652314,4,3
219,1GIH_A,ATP,1,0,5.762297439999999,4,4
219,1GIH_A,ATP,1,0,5.67794609,4,5
219,1GIH_A,ATP,1,0,5.66547676,4,6
219,1GIH_A,ATP,1,0,5.63907112,4,7
219,1GIH_A,ATP,1,0,5.63613716,4,8
219,1GIH_A,ATP,1,0,5.59139427,4,9
219,1GIH_A,ATP,1,0,5.983811419999999,5,1
219,1GIH_A,ATP,1,0,5.944202959999999,5,2
219,1GIH_A,ATP,1,0,5.62000038,5,3
219,1GIH_A,ATP,1,0,5.54225044,5,4
219,1GIH_A,ATP,1,0,5.51364433,5,5
219,1GIH_A,ATP,1,0,5.50264198,5,6
219,1GIH_A,ATP,1,0,5.47036842,5,7
219,1GIH_A,ATP,1,0,5.4424958,5,8
219,1GIH_A,ATP,1,0,5.43222694,5,9
219,1GIH_A,ATP,1,0,5.716821059999999,6,1
219,1GIH_A,ATP,1,0,5.35961143,6,2
219,1GIH_A,ATP,1,0,5.34787559,6,3
219,1GIH_A,ATP,1,0,5.32587089,6,4
219,1GIH_A,ATP,1,0,5.31266807,6,5
219,1GIH_A,ATP,1,0,5.30826713,6,6
219,1GIH_A,ATP,1,0,5.27746055,6,7
219,1GIH_A,ATP,1,0,5.27599357,6,8
219,1GIH_A,ATP,1,0,5.22831672,6,9
219,1GIH_A,ATP,1,0,5.48943916,7,1
219,1GIH_A,ATP,1,0,5.372080759999999,7,2
219,1GIH_A,ATP,1,0,5.3031327,7,3
219,1GIH_A,ATP,1,0,5.30093223,7,4
219,1GIH_A,ATP,1,0,5.29506431,7,5
219,1GIH_A,ATP,1,0,5.24005256,7,6
219,1GIH_A,ATP,1,0,5.21144645,7,7
219,1GIH_A,ATP,1,0,5.2026445699999995,7,8
219,1GIH_A,ATP,1,0,5.13149604,7,9
219,1GIH_A,ATP,1,0,6.07036324,8,1
219,1GIH_A,ATP,1,0,6.03222176,8,2
219,1GIH_A,ATP,1,0,5.91486336,8,3
219,1GIH_A,ATP,1,0,5.86131859,8,4
219,1GIH_A,ATP,1,0,5.82537758,8,5
219,1GIH_A,ATP,1,0,5.78870308,8,6
219,1GIH_A,ATP,1,0,5.7358918,8,7
219,1GIH_A,ATP,1,0,5.64127159,8,8
219,1GIH_A,ATP,1,0,5.63246971,8,9
219,1GIH_A,ATP,1,0,5.83344597,9,1
219,1GIH_A,ATP,1,0,5.750561599999999,9,2
219,1GIH_A,ATP,1,0,5.56352165,9,3
219,1GIH_A,ATP,1,0,5.51951225,9,4
219,1GIH_A,ATP,1,0,5.42709251,9,5
219,1GIH_A,ATP,1,0,5.42562553,9,6
219,1GIH_A,ATP,1,0,5.42489204,9,7
219,1GIH_A,ATP,1,0,5.31340156,9,8
219,1GIH_A,ATP,1,0,5.30533317,9,9
219,1GIH_A,ATP,1,0,5.5928612499999995,10,1
219,1GIH_A,ATP,1,0,5.53124809,10,2
219,1GIH_A,ATP,1,0,5.52391319,10,3
219,1GIH_A,ATP,1,0,5.51951225,10,4
219,1GIH_A,ATP,1,0,5.51217735,10,5
219,1GIH_A,ATP,1,0,5.4498307,10,6
219,1GIH_A,ATP,1,0,5.4036208299999995,10,7
219,1GIH_A,ATP,1,0,5.36694633,10,8
219,1GIH_A,ATP,1,0,5.344208139999999,10,9
219,1GIH_A,ATP,1,0,5.72929039,11,1
219,1GIH_A,ATP,1,0,5.6625428,11,2
219,1GIH_A,ATP,1,0,5.6346701800000005,11,3
219,1GIH_A,ATP,1,0,5.63100273,11,4
219,1GIH_A,ATP,1,0,5.6155994399999996,11,5
219,1GIH_A,ATP,1,0,5.56352165,11,6
219,1GIH_A,ATP,1,0,5.553252789999999,11,7
219,1GIH_A,ATP,1,0,5.49310661,11,8
219,1GIH_A,ATP,1,0,5.45276466,11,9
219,1GIH_A,ATP,1,0,5.69995079,12,1
219,1GIH_A,ATP,1,0,5.69701683,12,2
219,1GIH_A,ATP,1,0,5.67354515,12,3
219,1GIH_A,ATP,1,0,5.6155994399999996,12,4
219,1GIH_A,ATP,1,0,5.6001961499999995,12,5
219,1GIH_A,ATP,1,0,5.59359474,12,6
219,1GIH_A,ATP,1,0,5.545184399999999,12,7
219,1GIH_A,ATP,1,0,5.52904762,12,8
219,1GIH_A,ATP,1,0,5.51511131,12,9
219,1GIH_A,ATP,1,0,5.8107077799999995,13,1
219,1GIH_A,ATP,1,0,5.63026924,13,2
219,1GIH_A,ATP,1,0,5.62953575,13,3
219,1GIH_A,ATP,1,0,5.55031883,13,4
219,1GIH_A,ATP,1,0,5.52391319,13,5
219,1GIH_A,ATP,1,0,5.51217735,13,6
219,1GIH_A,ATP,1,0,5.46303352,13,7
219,1GIH_A,ATP,1,0,5.4058212999999995,13,8
219,1GIH_A,ATP,1,0,5.366212839999999,13,9
219,1GIH_A,ATP,1,0,5.58552635,14,1
219,1GIH_A,ATP,1,0,5.580391919999999,14,2
219,1GIH_A,ATP,1,0,5.53491554,14,3
219,1GIH_A,ATP,1,0,5.527580639999999,14,4
219,1GIH_A,ATP,1,0,5.4938401,14,5
219,1GIH_A,ATP,1,0,5.4865052,14,6
219,1GIH_A,ATP,1,0,5.391151499999999,14,7
219,1GIH_A,ATP,1,0,5.37134727,14,8
219,1GIH_A,ATP,1,0,5.32293693,14,9
219,1GIH_A,ATP,1,0,5.6009296399999995,15,1
219,1GIH_A,ATP,1,0,5.570856549999999,15,2
219,1GIH_A,ATP,1,0,5.55178581,15,3
219,1GIH_A,ATP,1,0,5.51657829,15,4
219,1GIH_A,ATP,1,0,5.49237312,15,5
219,1GIH_A,ATP,1,0,5.47550285,15,6
219,1GIH_A,ATP,1,0,5.46083305,15,7
219,1GIH_A,ATP,1,0,5.45936607,15,8
219,1GIH_A,ATP,1,0,5.3992198899999995,15,9
219,1GIH_A,ATP,1,0,5.65374092,16,1
219,1GIH_A,ATP,1,0,5.6126654799999995,16,2
219,1GIH_A,ATP,1,0,5.584792859999999,16,3
219,1GIH_A,ATP,1,0,5.28772941,16,4
219,1GIH_A,ATP,1,0,5.23638511,16,5
219,1GIH_A,ATP,1,0,5.2165808799999995,16,6
219,1GIH_A,ATP,1,0,5.1637696,16,7
219,1GIH_A,ATP,1,0,5.12929557,16,8
219,1GIH_A,ATP,1,0,5.12416114,16,9
220,2BHE_A,ATP,1,0,4.86817313,1,1
220,2BHE_A,ATP,1,0,4.8204962799999995,1,2
220,2BHE_A,ATP,1,0,4.474289,1,3
220,2BHE_A,ATP,1,0,4.46548712,1,4
220,2BHE_A,ATP,1,0,4.45521826,1,5
220,2BHE_A,ATP,1,0,4.4346805400000004,1,6
220,2BHE_A,ATP,1,0,4.41487631,1,7
220,2BHE_A,ATP,1,0,4.36646597,1,8
220,2BHE_A,ATP,1,0,4.29385046,1,9
220,2BHE_A,ATP,1,0,4.6415247200000005,2,1
220,2BHE_A,ATP,1,0,4.587246459999999,2,2
220,2BHE_A,ATP,1,0,4.56450827,2,3
220,2BHE_A,ATP,1,0,4.55057196,2,4
220,2BHE_A,ATP,1,0,4.547638,2,5
220,2BHE_A,ATP,1,0,4.53003424,2,6
220,2BHE_A,ATP,1,0,4.49115927,2,7
220,2BHE_A,ATP,1,0,4.4324800699999996,2,8
220,2BHE_A,ATP,1,0,4.4097418799999994,2,9
220,2BHE_A,ATP,1,0,4.77942084,3,1
220,2BHE_A,ATP,1,0,4.68846808,3,2
220,2BHE_A,ATP,1,0,4.6253879399999995,3,3
220,2BHE_A,ATP,1,0,4.62025351,3,4
220,2BHE_A,ATP,1,0,4.57477713,3,5
220,2BHE_A,ATP,1,0,4.571843169999999,3,6
220,2BHE_A,ATP,1,0,4.52196585,3,7
220,2BHE_A,ATP,1,0,4.48235739,3,8
220,2BHE_A,ATP,1,0,4.4368810100000005,3,9
220,2BHE_A,ATP,1,0,5.3178025,4,1
220,2BHE_A,ATP,1,0,5.24518699,4,2
220,2BHE_A,ATP,1,0,5.18724128,4,3
220,2BHE_A,ATP,1,0,5.151300269999999,4,4
220,2BHE_A,ATP,1,0,5.13663047,4,5
220,2BHE_A,ATP,1,0,5.05668006,4,6
220,2BHE_A,ATP,1,0,5.02220603,4,7
220,2BHE_A,ATP,1,0,4.975996159999999,4,8
220,2BHE_A,ATP,1,0,4.95179099,4,9
220,2BHE_A,ATP,1,0,5.196776649999999,5,1
220,2BHE_A,ATP,1,0,4.9803971,5,2
220,2BHE_A,ATP,1,0,4.96939475,5,3
220,2BHE_A,ATP,1,0,4.88430991,5,4
220,2BHE_A,ATP,1,0,4.86597266,5,5
220,2BHE_A,ATP,1,0,4.86597266,5,6
220,2BHE_A,ATP,1,0,4.84323447,5,7
220,2BHE_A,ATP,1,0,4.79335715,5,8
220,2BHE_A,ATP,1,0,4.757416139999999,5,9
220,2BHE_A,ATP,1,0,4.6246544499999995,6,1
220,2BHE_A,ATP,1,0,4.58871344,6,2
220,2BHE_A,ATP,1,0,4.53150122,6,3
220,2BHE_A,ATP,1,0,4.49556021,6,4
220,2BHE_A,ATP,1,0,4.474289,6,5
220,2BHE_A,ATP,1,0,4.45668524,6,6
220,2BHE_A,ATP,1,0,4.4126758399999995,6,7
220,2BHE_A,ATP,1,0,4.39727255,6,8
220,2BHE_A,ATP,1,0,4.390671139999999,6,9
220,2BHE_A,ATP,1,0,4.68920157,7,1
220,2BHE_A,ATP,1,0,4.65326056,7,2
220,2BHE_A,ATP,1,0,4.64739264,7,3
220,2BHE_A,ATP,1,0,4.64079123,7,4
220,2BHE_A,ATP,1,0,4.61438559,7,5
220,2BHE_A,ATP,1,0,4.51903189,7,6
220,2BHE_A,ATP,1,0,4.45668524,7,7
220,2BHE_A,ATP,1,0,4.39800604,7,8
220,2BHE_A,ATP,1,0,4.36793295,7,9
220,2BHE_A,ATP,1,0,4.76401755,8,1
220,2BHE_A,ATP,1,0,4.72954352,8,2
220,2BHE_A,ATP,1,0,4.70607184,8,3
220,2BHE_A,ATP,1,0,4.6136520999999995,8,4
220,2BHE_A,ATP,1,0,4.605583709999999,8,5
220,2BHE_A,ATP,1,0,4.55864035,8,6
220,2BHE_A,ATP,1,0,4.53736914,8,7
220,2BHE_A,ATP,1,0,4.53736914,8,8
220,2BHE_A,ATP,1,0,4.51316397,8,9
220,2BHE_A,ATP,1,0,5.545184399999999,9,1
220,2BHE_A,ATP,1,0,5.40068687,9,2
220,2BHE_A,ATP,1,0,5.36474586,9,3
220,2BHE_A,ATP,1,0,5.31193458,9,4
220,2BHE_A,ATP,1,0,5.29946525,9,5
220,2BHE_A,ATP,1,0,5.29799827,9,6
220,2BHE_A,ATP,1,0,5.28699592,9,7
220,2BHE_A,ATP,1,0,5.26205726,9,8
220,2BHE_A,ATP,1,0,5.2202483299999995,9,9
220,2BHE_A,ATP,1,0,5.61926689,10,1
220,2BHE_A,ATP,1,0,5.5987291699999995,10,2
220,2BHE_A,ATP,1,0,5.53711601,10,3
220,2BHE_A,ATP,1,0,5.42855949,10,4
220,2BHE_A,ATP,1,0,5.4182906299999996,10,5
220,2BHE_A,ATP,1,0,5.372080759999999,10,6
220,2BHE_A,ATP,1,0,5.32367042,10,7
220,2BHE_A,ATP,1,0,5.28699592,10,8
220,2BHE_A,ATP,1,0,5.2165808799999995,10,9
220,2BHE_A,ATP,1,0,5.12049369,11,1
220,2BHE_A,ATP,1,0,5.08015174,11,2
220,2BHE_A,ATP,1,0,5.0207390499999995,11,3
220,2BHE_A,ATP,1,0,4.90631461,11,4
220,2BHE_A,ATP,1,0,4.89604575,11,5
220,2BHE_A,ATP,1,0,4.89384528,11,6
220,2BHE_A,ATP,1,0,4.86010474,11,7
220,2BHE_A,ATP,1,0,4.8256307099999995,11,8
220,2BHE_A,ATP,1,0,4.78602225,11,9
220,2BHE_A,ATP,1,0,5.2048450399999995,12,1
220,2BHE_A,ATP,1,0,5.14029792,12,2
220,2BHE_A,ATP,1,0,5.12122718,12,3
220,2BHE_A,ATP,1,0,5.10435691,12,4
220,2BHE_A,ATP,1,0,5.09408805,12,5
220,2BHE_A,ATP,1,0,5.02220603,12,6
220,2BHE_A,ATP,1,0,4.970128239999999,12,7
220,2BHE_A,ATP,1,0,4.952524479999999,12,8
220,2BHE_A,ATP,1,0,4.93785468,12,9
220,2BHE_A,ATP,1,0,5.10875785,13,1
220,2BHE_A,ATP,1,0,4.89897971,13,2
220,2BHE_A,ATP,1,0,4.87330756,13,3
220,2BHE_A,ATP,1,0,4.83003165,13,4
220,2BHE_A,ATP,1,0,4.802892519999999,13,5
220,2BHE_A,ATP,1,0,4.78528876,13,6
220,2BHE_A,ATP,1,0,4.75594916,13,7
220,2BHE_A,ATP,1,0,4.75228171,13,8
220,2BHE_A,ATP,1,0,4.6319893500000004,13,9
220,2BHE_A,ATP,1,0,4.95692542,14,1
220,2BHE_A,ATP,1,0,4.9290528,14,2
220,2BHE_A,ATP,1,0,4.8703736,14,3
220,2BHE_A,ATP,1,0,4.86964011,14,4
220,2BHE_A,ATP,1,0,4.86083823,14,5
220,2BHE_A,ATP,1,0,4.85350333,14,6
220,2BHE_A,ATP,1,0,4.83003165,14,7
220,2BHE_A,ATP,1,0,4.788222719999999,14,8
220,2BHE_A,ATP,1,0,4.788222719999999,14,9
220,2BHE_A,ATP,1,0,5.2371186,15,1
220,2BHE_A,ATP,1,0,5.20557853,15,2
220,2BHE_A,ATP,1,0,5.07501731,15,3
220,2BHE_A,ATP,1,0,5.04127677,15,4
