,protein_path,ligand,PDB_fn,PDB,PDB_chain,LIG,PDB_chain_LIG,ro_label,lo_label
257,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7S85_A_01,7S85,7S85_A,MFR,7S85_A_MFR,1,0
258,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7S4T_A_01,7S4T,7S4T_A,MFR,7S4T_A_MFR,1,0
259,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,8FP0_A_01,8FP0,8FP0_A,MFR,8FP0_A_MFR,1,0
260,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7RWF_A,7RWF,7RWF_A,MFR,7RWF_A_MFR,1,0
261,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,3PXF_A,3PXF,3PXF_A,MFR,3PXF_A_MFR,3,0
262,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,3PXQ_A_01,3PXQ,3PXQ_A,MFR,3PXQ_A_MFR,3,0
263,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4EZ7_A,4EZ7,4EZ7_A,MFR,4EZ7_A_MFR,3,0
264,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,1JST_A,1JST,1JST_A,MFR,1JST_A_MFR,2,0
265,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7ACK_C_01,7ACK,7ACK_C,MFR,7ACK_C_MFR,2,0
266,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,3BHT_A_01,3BHT,3BHT_A,MFR,3BHT_A_MFR,2,0
267,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,2C5V_C_01,2C5V,2C5V_C,MFR,2C5V_C_MFR,2,0
268,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4BCM_C_01,4BCM,4BCM_C,MFR,4BCM_C_MFR,2,0
269,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7KJS_A_01,7KJS,7KJS_A,MFR,7KJS_A_MFR,2,0
270,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,3BHU_A_01,3BHU,3BHU_A,MFR,3BHU_A_MFR,2,0
271,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4CFW_C_01,4CFW,4CFW_C,MFR,4CFW_C_MFR,2,0
272,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,1B38_A_01,1B38,1B38_A,MFR,1B38_A_MFR,1,0
273,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4FKG_A_01,4FKG,4FKG_A,MFR,4FKG_A_MFR,1,0
274,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,2R3R_A_01,2R3R,2R3R_A,MFR,2R3R_A_MFR,1,0
275,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,1GIH_A_01,1GIH,1GIH_A,MFR,1GIH_A_MFR,1,0
276,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,2BHE_A_01,2BHE,2BHE_A,MFR,2BHE_A_MFR,1,0
277,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4FKI_A_01,4FKI,4FKI_A,MFR,4FKI_A_MFR,1,0
278,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,1GIJ_A_01,1GIJ,1GIJ_A,MFR,1GIJ_A_MFR,1,0
279,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,COc1ccnc2[nH]cc(c3ccnc(N)n3)c12,2VTR_A_01,2VTR,2VTR_A,MFR,2VTR_A_MFR,1,0
280,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,7S7A_A_01,7S7A,7S7A_A,CK4,7S7A_A_CK4,1,0
281,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,8FOW_A_01,8FOW,8FOW_A,CK4,8FOW_A_CK4,1,0
282,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,7S9X_A_01,7S9X,7S9X_A,CK4,7S9X_A_CK4,1,0
283,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,7RXO_A_01,7RXO,7RXO_A,CK4,7RXO_A_CK4,1,0
284,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,7S84_A_01,7S84,7S84_A,CK4,7S84_A_CK4,1,0
285,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,7S85_A_01,7S85,7S85_A,CK4,7S85_A_CK4,1,0
286,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,7S4T_A_01,7S4T,7S4T_A,CK4,7S4T_A_CK4,1,0
287,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,8FP0_A_01,8FP0,8FP0_A,CK4,8FP0_A_CK4,1,0
288,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,7RWF_A,7RWF,7RWF_A,CK4,7RWF_A_CK4,1,0
289,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,3PXF_A,3PXF,3PXF_A,CK4,3PXF_A_CK4,3,0
290,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,3PXQ_A_01,3PXQ,3PXQ_A,CK4,3PXQ_A_CK4,3,0
291,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,4EZ7_A,4EZ7,4EZ7_A,CK4,4EZ7_A_CK4,3,0
292,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,1JST_A,1JST,1JST_A,CK4,1JST_A_CK4,2,0
293,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,7ACK_C_01,7ACK,7ACK_C,CK4,7ACK_C_CK4,2,0
294,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,3BHT_A_01,3BHT,3BHT_A,CK4,3BHT_A_CK4,2,0
295,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,2C5V_C_01,2C5V,2C5V_C,CK4,2C5V_C_CK4,2,0
296,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,4BCM_C_01,4BCM,4BCM_C,CK4,4BCM_C_CK4,2,0
297,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,7KJS_A_01,7KJS,7KJS_A,CK4,7KJS_A_CK4,2,0
298,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,3BHU_A_01,3BHU,3BHU_A,CK4,3BHU_A_CK4,2,0
299,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,4CFW_C_01,4CFW,4CFW_C,CK4,4CFW_C_CK4,2,0
300,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,1B38_A_01,1B38,1B38_A,CK4,1B38_A_CK4,1,0
301,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,4FKG_A_01,4FKG,4FKG_A,CK4,4FKG_A_CK4,1,0
302,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,2R3R_A_01,2R3R,2R3R_A,CK4,2R3R_A_CK4,1,0
303,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,1GIH_A_01,1GIH,1GIH_A,CK4,1GIH_A_CK4,1,0
304,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,2BHE_A_01,2BHE,2BHE_A,CK4,2BHE_A_CK4,1,0
305,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,4FKI_A_01,4FKI,4FKI_A,CK4,4FKI_A_CK4,1,0
306,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,1GIJ_A_01,1GIJ,1GIJ_A,CK4,1GIJ_A_CK4,1,0
307,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,Cc1sc(c(C)n1)c2ccnc(Nc3ccc(cc3)C(F)(F)F)n2,2VTR_A_01,2VTR,2VTR_A,CK4,2VTR_A_CK4,1,0
308,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,7S7A_A_01,7S7A,7S7A_A,T7Z,7S7A_A_T7Z,1,0
309,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,8FOW_A_01,8FOW,8FOW_A,T7Z,8FOW_A_T7Z,1,0
310,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,7S9X_A_01,7S9X,7S9X_A,T7Z,7S9X_A_T7Z,1,0
311,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,7RXO_A_01,7RXO,7RXO_A,T7Z,7RXO_A_T7Z,1,0
312,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,7S84_A_01,7S84,7S84_A,T7Z,7S84_A_T7Z,1,0
313,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,7S85_A_01,7S85,7S85_A,T7Z,7S85_A_T7Z,1,0
314,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,7S4T_A_01,7S4T,7S4T_A,T7Z,7S4T_A_T7Z,1,0
315,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,8FP0_A_01,8FP0,8FP0_A,T7Z,8FP0_A_T7Z,1,0
316,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,7RWF_A,7RWF,7RWF_A,T7Z,7RWF_A_T7Z,1,0
317,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,3PXF_A,3PXF,3PXF_A,T7Z,3PXF_A_T7Z,3,0
318,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,3PXQ_A_01,3PXQ,3PXQ_A,T7Z,3PXQ_A_T7Z,3,0
319,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,4EZ7_A,4EZ7,4EZ7_A,T7Z,4EZ7_A_T7Z,3,0
320,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,1JST_A,1JST,1JST_A,T7Z,1JST_A_T7Z,2,0
321,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,7ACK_C_01,7ACK,7ACK_C,T7Z,7ACK_C_T7Z,2,0
322,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,3BHT_A_01,3BHT,3BHT_A,T7Z,3BHT_A_T7Z,2,0
323,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,2C5V_C_01,2C5V,2C5V_C,T7Z,2C5V_C_T7Z,2,0
324,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,4BCM_C_01,4BCM,4BCM_C,T7Z,4BCM_C_T7Z,2,0
325,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,7KJS_A_01,7KJS,7KJS_A,T7Z,7KJS_A_T7Z,2,0
326,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,3BHU_A_01,3BHU,3BHU_A,T7Z,3BHU_A_T7Z,2,0
327,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,4CFW_C_01,4CFW,4CFW_C,T7Z,4CFW_C_T7Z,2,0
328,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,1B38_A_01,1B38,1B38_A,T7Z,1B38_A_T7Z,1,0
329,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,4FKG_A_01,4FKG,4FKG_A,T7Z,4FKG_A_T7Z,1,0
330,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,2R3R_A_01,2R3R,2R3R_A,T7Z,2R3R_A_T7Z,1,0
331,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,1GIH_A_01,1GIH,1GIH_A,T7Z,1GIH_A_T7Z,1,0
332,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,2BHE_A_01,2BHE,2BHE_A,T7Z,2BHE_A_T7Z,1,0
333,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,4FKI_A_01,4FKI,4FKI_A,T7Z,4FKI_A_T7Z,1,0
334,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,1GIJ_A_01,1GIJ,1GIJ_A,T7Z,1GIJ_A_T7Z,1,0
335,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,CN=C1NC(=C(S1)c2nc(Nc3ccc(C)c(c3)[S](=O)(=O)N4CCOCC4)ncc2C#N)C,2VTR_A_01,2VTR,2VTR_A,T7Z,2VTR_A_T7Z,1,0
336,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,7S7A_A_01,7S7A,7S7A_A,WG1,7S7A_A_WG1,1,0
337,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,8FOW_A_01,8FOW,8FOW_A,WG1,8FOW_A_WG1,1,0
338,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,7S9X_A_01,7S9X,7S9X_A,WG1,7S9X_A_WG1,1,0
339,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,7RXO_A_01,7RXO,7RXO_A,WG1,7RXO_A_WG1,1,0
340,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,7S84_A_01,7S84,7S84_A,WG1,7S84_A_WG1,1,0
341,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,7S85_A_01,7S85,7S85_A,WG1,7S85_A_WG1,1,0
342,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,7S4T_A_01,7S4T,7S4T_A,WG1,7S4T_A_WG1,1,0
343,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,8FP0_A_01,8FP0,8FP0_A,WG1,8FP0_A_WG1,1,0
344,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,7RWF_A,7RWF,7RWF_A,WG1,7RWF_A_WG1,1,0
345,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,3PXF_A,3PXF,3PXF_A,WG1,3PXF_A_WG1,3,0
346,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,3PXQ_A_01,3PXQ,3PXQ_A,WG1,3PXQ_A_WG1,3,0
347,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,4EZ7_A,4EZ7,4EZ7_A,WG1,4EZ7_A_WG1,3,0
348,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,1JST_A,1JST,1JST_A,WG1,1JST_A_WG1,2,0
349,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,7ACK_C_01,7ACK,7ACK_C,WG1,7ACK_C_WG1,2,0
350,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,3BHT_A_01,3BHT,3BHT_A,WG1,3BHT_A_WG1,2,0
351,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,2C5V_C_01,2C5V,2C5V_C,WG1,2C5V_C_WG1,2,0
352,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,4BCM_C_01,4BCM,4BCM_C,WG1,4BCM_C_WG1,2,0
353,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,7KJS_A_01,7KJS,7KJS_A,WG1,7KJS_A_WG1,2,0
354,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,3BHU_A_01,3BHU,3BHU_A,WG1,3BHU_A_WG1,2,0
355,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,4CFW_C_01,4CFW,4CFW_C,WG1,4CFW_C_WG1,2,0
356,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,1B38_A_01,1B38,1B38_A,WG1,1B38_A_WG1,1,0
357,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,4FKG_A_01,4FKG,4FKG_A,WG1,4FKG_A_WG1,1,0
358,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,2R3R_A_01,2R3R,2R3R_A,WG1,2R3R_A_WG1,1,0
359,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,1GIH_A_01,1GIH,1GIH_A,WG1,1GIH_A_WG1,1,0
